Experiment; Time; X; Y; Z
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.10; 0.00; 0.30; 40.79
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.20; 0.00; 0.30; 41.39
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.30; 0.00; 0.30; 41.98
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.40; 0.00; 0.30; 42.56
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.50; 0.00; 0.30; 43.13
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.60; 0.00; 0.30; 43.69
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.70; 0.00; 0.30; 44.25
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.80; 0.00; 0.30; 44.80
Simple Physics Engine - Flat Grass Terrain - Fast z; 5.90; 0.00; 0.30; 45.34
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.00; 0.00; 0.30; 45.87
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.10; 0.00; 0.30; 46.40
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.20; 0.00; 0.30; 46.92
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.30; 0.00; 0.30; 47.43
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.40; 0.00; 0.30; 47.93
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.50; 0.00; 0.30; 48.42
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.60; 0.00; 0.30; 48.91
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.70; 0.00; 0.30; 49.39
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.80; 0.00; 0.30; 49.86
Simple Physics Engine - Flat Grass Terrain - Fast z; 6.90; 0.00; 0.30; 50.32
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.00; 0.00; 0.30; 50.77
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.10; 0.00; 0.30; 51.22
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.20; 0.00; 0.30; 51.66
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.30; 0.00; 0.30; 52.09
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.40; 0.00; 0.30; 52.51
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.50; 0.00; 0.30; 52.93
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.60; 0.00; 0.30; 53.33
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.70; 0.00; 0.30; 53.73
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.80; 0.00; 0.30; 54.13
Simple Physics Engine - Flat Grass Terrain - Fast z; 7.90; 0.00; 0.30; 54.51
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.00; 0.00; 0.30; 54.89
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.10; 0.00; 0.30; 55.25
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.20; 0.00; 0.30; 55.62
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.30; 0.00; 0.30; 55.97
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.40; 0.00; 0.30; 56.31
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.50; 0.00; 0.30; 56.65
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.60; 0.00; 0.30; 56.98
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.70; 0.00; 0.30; 57.30
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.80; 0.00; 0.30; 57.61
Simple Physics Engine - Flat Grass Terrain - Fast z; 8.90; 0.00; 0.30; 57.92
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.00; 0.00; 0.30; 58.22
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.10; 0.00; 0.30; 58.51
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.20; 0.00; 0.30; 58.79
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.30; 0.00; 0.30; 59.06
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.40; 0.00; 0.30; 59.33
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.50; 0.00; 0.30; 59.59
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.60; 0.00; 0.30; 59.84
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.70; 0.00; 0.30; 60.08
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.80; 0.00; 0.30; 60.31
Simple Physics Engine - Flat Grass Terrain - Fast z; 9.90; 0.00; 0.30; 60.54
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.00; 0.00; 0.30; 60.76
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.10; 0.00; 0.30; 60.97
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.20; 0.00; 0.30; 61.17
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.30; 0.00; 0.30; 61.37
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.40; 0.00; 0.30; 61.56
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.50; 0.00; 0.30; 61.74
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.60; 0.00; 0.30; 61.91
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.70; 0.00; 0.30; 62.07
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.80; 0.00; 0.30; 62.23
Simple Physics Engine - Flat Grass Terrain - Fast z; 10.90; 0.00; 0.30; 62.38
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.00; 0.00; 0.30; 62.52
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.10; 0.00; 0.30; 62.65
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.20; 0.00; 0.30; 62.78
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.30; 0.00; 0.30; 62.89
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.40; 0.00; 0.30; 63.00
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.50; 0.00; 0.30; 63.11
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.60; 0.00; 0.30; 63.20
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.70; 0.00; 0.30; 63.28
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.80; 0.00; 0.30; 63.36
Simple Physics Engine - Flat Grass Terrain - Fast z; 11.90; 0.00; 0.30; 63.43
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.00; 0.00; 0.30; 63.49
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.10; 0.00; 0.30; 63.55
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.20; 0.00; 0.30; 63.60
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.30; 0.00; 0.30; 63.63
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.40; 0.00; 0.30; 63.66
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.50; 0.00; 0.30; 63.69
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.60; 0.00; 0.30; 63.70
Simple Physics Engine - Flat Grass Terrain - Fast z; 12.70; 0.00; 0.30; 63.71
