Experiment; Time; X; Y; Z
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.20; -2.13; -7.38; -0.51
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.30; -2.00; -7.54; -0.59
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.40; -1.86; -7.56; -0.66
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.50; -1.72; -7.47; -0.71
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.60; -1.58; -7.30; -0.75
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.70; -1.44; -7.08; -0.78
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.80; -1.30; -6.82; -0.79
Complete Physics Engine - Steep Hilly Terrain - Slow z; 11.90; -1.17; -6.53; -0.78
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.00; -1.05; -6.23; -0.77
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.10; -0.93; -5.92; -0.74
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.20; -0.82; -5.59; -0.70
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.30; -0.72; -5.25; -0.66
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.40; -0.64; -4.92; -0.60
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.50; -0.57; -4.59; -0.54
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.60; -0.51; -4.29; -0.48
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.70; -0.46; -4.03; -0.41
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.80; -0.42; -3.83; -0.35
Complete Physics Engine - Steep Hilly Terrain - Slow z; 12.90; -0.39; -3.68; -0.28
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.00; -0.38; -3.61; -0.21
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.10; -0.37; -3.62; -0.14
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.20; -0.38; -3.70; -0.07
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.30; -0.40; -3.87; -0.01
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.40; -0.42; -4.11; 0.06
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.50; -0.46; -4.42; 0.12
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.60; -0.51; -4.80; 0.19
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.70; -0.57; -5.22; 0.25
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.80; -0.64; -5.68; 0.31
Complete Physics Engine - Steep Hilly Terrain - Slow z; 13.90; -0.72; -6.17; 0.36
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.00; -0.81; -6.65; 0.42
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.10; -0.92; -7.12; 0.46
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.20; -1.04; -7.55; 0.50
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.30; -1.16; -7.94; 0.53
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.40; -1.30; -8.27; 0.54
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.50; -1.44; -8.52; 0.54
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.60; -1.59; -8.69; 0.52
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.70; -1.73; -8.77; 0.48
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.80; -1.86; -8.75; 0.42
Complete Physics Engine - Steep Hilly Terrain - Slow z; 14.90; -1.97; -8.63; 0.35
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.00; -2.07; -8.44; 0.27
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.10; -2.16; -8.19; 0.18
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.20; -2.22; -7.92; 0.09
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.30; -2.27; -7.64; -0.00
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.40; -2.31; -7.38; -0.10
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.50; -2.33; -7.15; -0.19
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.60; -2.33; -6.97; -0.27
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.70; -2.32; -6.84; -0.35
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.80; -2.30; -6.76; -0.43
Complete Physics Engine - Steep Hilly Terrain - Slow z; 15.90; -2.27; -6.73; -0.49
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.00; -2.23; -6.75; -0.55
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.10; -2.18; -6.81; -0.59
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.20; -2.12; -6.92; -0.63
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.30; -2.05; -7.08; -0.65
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.40; -1.97; -7.29; -0.66
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.50; -1.89; -7.54; -0.65
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.60; -1.80; -7.83; -0.64
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.70; -1.71; -8.16; -0.60
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.80; -1.62; -8.49; -0.55
Complete Physics Engine - Steep Hilly Terrain - Slow z; 16.90; -1.52; -8.82; -0.49
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.00; -1.43; -9.10; -0.40
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.10; -1.35; -9.32; -0.30
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.20; -1.28; -9.44; -0.18
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.30; -1.24; -9.46; -0.05
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.40; -1.23; -9.40; 0.08
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.50; -1.24; -9.28; 0.20
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.60; -1.28; -9.13; 0.30
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.70; -1.33; -8.98; 0.39
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.80; -1.38; -8.84; 0.45
Complete Physics Engine - Steep Hilly Terrain - Slow z; 17.90; -1.45; -8.73; 0.50
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.00; -1.52; -8.67; 0.52
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.10; -1.58; -8.66; 0.52
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.20; -1.64; -8.71; 0.51
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.30; -1.70; -8.81; 0.48
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.40; -1.75; -8.96; 0.43
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.50; -1.79; -9.15; 0.36
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.60; -1.82; -9.35; 0.27
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.70; -1.83; -9.54; 0.17
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.80; -1.81; -9.70; 0.05
Complete Physics Engine - Steep Hilly Terrain - Slow z; 18.90; -1.77; -9.79; -0.07
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.00; -1.69; -9.80; -0.16
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.10; -1.59; -9.74; -0.23
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.20; -1.50; -9.67; -0.25
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.30; -1.42; -9.61; -0.24
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.40; -1.37; -9.58; -0.21
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.50; -1.33; -9.61; -0.15
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.60; -1.33; -9.68; -0.09
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.70; -1.36; -9.78; -0.02
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.80; -1.42; -9.88; 0.05
Complete Physics Engine - Steep Hilly Terrain - Slow z; 19.90; -1.52; -9.94; 0.10
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.00; -1.63; -9.93; 0.10
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.10; -1.70; -9.89; 0.07
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.20; -1.72; -9.88; 0.02
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.30; -1.71; -9.90; -0.03
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.40; -1.65; -9.95; -0.06
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.50; -1.57; -9.98; -0.06
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.60; -1.50; -9.97; -0.02
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.70; -1.49; -9.97; 0.02
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.80; -1.52; -9.98; 0.03
Complete Physics Engine - Steep Hilly Terrain - Slow z; 20.90; -1.57; -10.00; 0.03
Complete Physics Engine - Steep Hilly Terrain - Slow z; 21.00; -1.60; -9.99; 0.00
Complete Physics Engine - Steep Hilly Terrain - Slow z; 21.10; -1.60; -9.99; -0.01
Complete Physics Engine - Steep Hilly Terrain - Slow z; 21.20; -1.59; -10.00; -0.01
Complete Physics Engine - Steep Hilly Terrain - Slow z; 21.30; -1.58; -10.00; -0.00
Complete Physics Engine - Steep Hilly Terrain - Slow z; 21.40; -1.57; -10.00; -0.00
