Experiment; Time; X; Y; Z
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.00; -0.46; -4.42; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.10; -1.28; -9.57; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.20; -2.31; -7.40; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.30; -2.73; -3.97; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.40; -2.30; -7.45; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.50; -1.31; -9.67; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.60; -0.56; -5.33; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.70; -0.60; -5.61; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.80; -1.36; -9.79; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 4.90; -2.28; -7.60; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.00; -2.60; -5.16; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.10; -2.13; -8.48; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.20; -1.22; -9.41; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.30; -0.63; -5.92; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.40; -0.79; -7.11; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.50; -1.56; -10.00; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.60; -2.31; -7.39; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.70; -2.44; -6.47; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.80; -1.87; -9.55; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 5.90; -1.08; -8.81; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.00; -0.72; -6.59; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.10; -1.06; -8.71; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.20; -1.80; -9.73; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.30; -2.33; -7.27; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.40; -2.22; -7.97; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.50; -1.59; -10.00; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.60; -0.97; -8.24; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.70; -0.88; -7.68; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.80; -1.36; -9.77; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 6.90; -2.00; -9.10; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.00; -2.25; -7.77; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.10; -1.94; -9.34; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.20; -1.33; -9.71; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.30; -0.95; -8.16; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.40; -1.11; -8.95; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.50; -1.64; -9.98; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.60; -2.09; -8.70; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.70; -2.08; -8.75; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.80; -1.65; -9.97; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 7.90; -1.17; -9.22; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.00; -1.07; -8.75; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.10; -1.39; -9.84; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.20; -1.85; -9.61; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.30; -2.04; -8.90; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.40; -1.83; -9.66; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.50; -1.41; -9.88; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.60; -1.15; -9.14; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.70; -1.26; -9.53; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.80; -1.62; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 8.90; -1.91; -9.41; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.00; -1.90; -9.47; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.10; -1.61; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.20; -1.31; -9.66; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.30; -1.26; -9.52; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.40; -1.48; -9.96; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.50; -1.76; -9.83; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.60; -1.85; -9.61; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.70; -1.70; -9.91; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.80; -1.46; -9.94; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 9.90; -1.33; -9.72; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.00; -1.42; -9.89; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.10; -1.63; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.20; -1.76; -9.82; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.30; -1.72; -9.89; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.40; -1.57; -10.00; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.50; -1.44; -9.91; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.60; -1.44; -9.91; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.70; -1.54; -10.00; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.80; -1.66; -9.96; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 10.90; -1.67; -9.95; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.00; -1.60; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.10; -1.53; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.20; -1.51; -9.98; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.30; -1.54; -9.99; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.40; -1.58; -10.00; 0.00
Simple Physics Engine - Steep Hilly Terrain - Fast x; 11.50; -1.60; -10.00; 0.00
