Experiment; Time; X; Y; Z
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,10; 0,00; 0,30; 38,96
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,20; 0,00; 0,30; 39,58
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,30; 0,00; 0,30; 40,19
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,40; 0,00; 0,30; 40,79
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,50; 0,00; 0,30; 41,39
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,60; 0,00; 0,30; 41,98
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,70; 0,00; 0,30; 42,56
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,80; 0,00; 0,30; 43,13
Complete Physics Engine - Flat Grass Terrain - Fast z; 5,90; 0,00; 0,30; 43,69
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,00; 0,00; 0,30; 44,25
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,10; 0,00; 0,30; 44,80
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,20; 0,00; 0,30; 45,34
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,30; 0,00; 0,30; 45,87
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,40; 0,00; 0,30; 46,40
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,50; 0,00; 0,30; 46,92
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,60; 0,00; 0,30; 47,43
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,70; 0,00; 0,30; 47,93
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,80; 0,00; 0,30; 48,42
Complete Physics Engine - Flat Grass Terrain - Fast z; 6,90; 0,00; 0,30; 48,91
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,00; 0,00; 0,30; 49,39
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,10; 0,00; 0,30; 49,86
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,20; 0,00; 0,30; 50,32
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,30; 0,00; 0,30; 50,77
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,40; 0,00; 0,30; 51,22
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,50; 0,00; 0,30; 51,66
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,60; 0,00; 0,30; 52,09
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,70; 0,00; 0,30; 52,51
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,80; 0,00; 0,30; 52,93
Complete Physics Engine - Flat Grass Terrain - Fast z; 7,90; 0,00; 0,30; 53,33
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,00; 0,00; 0,30; 53,73
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,10; 0,00; 0,30; 54,13
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,20; 0,00; 0,30; 54,51
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,30; 0,00; 0,30; 54,89
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,40; 0,00; 0,30; 55,25
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,50; 0,00; 0,30; 55,62
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,60; 0,00; 0,30; 55,97
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,70; 0,00; 0,30; 56,31
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,80; 0,00; 0,30; 56,65
Complete Physics Engine - Flat Grass Terrain - Fast z; 8,90; 0,00; 0,30; 56,98
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,00; 0,00; 0,30; 57,30
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,10; 0,00; 0,30; 57,61
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,20; 0,00; 0,30; 57,92
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,30; 0,00; 0,30; 58,22
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,40; 0,00; 0,30; 58,51
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,50; 0,00; 0,30; 58,79
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,60; 0,00; 0,30; 59,06
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,70; 0,00; 0,30; 59,33
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,80; 0,00; 0,30; 59,59
Complete Physics Engine - Flat Grass Terrain - Fast z; 9,90; 0,00; 0,30; 59,84
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,00; 0,00; 0,30; 60,08
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,10; 0,00; 0,30; 60,31
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,20; 0,00; 0,30; 60,54
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,30; 0,00; 0,30; 60,76
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,40; 0,00; 0,30; 60,97
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,50; 0,00; 0,30; 61,17
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,60; 0,00; 0,30; 61,37
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,70; 0,00; 0,30; 61,56
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,80; 0,00; 0,30; 61,74
Complete Physics Engine - Flat Grass Terrain - Fast z; 10,90; 0,00; 0,30; 61,91
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,00; 0,00; 0,30; 62,07
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,10; 0,00; 0,30; 62,23
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,20; 0,00; 0,30; 62,38
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,30; 0,00; 0,30; 62,52
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,40; 0,00; 0,30; 62,65
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,50; 0,00; 0,30; 62,78
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,60; 0,00; 0,30; 62,89
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,70; 0,00; 0,30; 63,00
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,80; 0,00; 0,30; 63,11
Complete Physics Engine - Flat Grass Terrain - Fast z; 11,90; 0,00; 0,30; 63,20
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,00; 0,00; 0,30; 63,28
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,10; 0,00; 0,30; 63,36
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,20; 0,00; 0,30; 63,43
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,30; 0,00; 0,30; 63,49
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,40; 0,00; 0,30; 63,55
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,50; 0,00; 0,30; 63,60
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,60; 0,00; 0,30; 63,63
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,70; 0,00; 0,30; 63,66
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,80; 0,00; 0,30; 63,69
Complete Physics Engine - Flat Grass Terrain - Fast z; 12,90; 0,00; 0,30; 63,70
Complete Physics Engine - Flat Grass Terrain - Fast z; 13,00; 0,00; 0,30; 63,71
Complete Physics Engine - Flat Grass Terrain - Fast z; 13,10; 0,00; 0,30; 63,71
